country,advertiser_name,ad_campaign_id,dim_campaign_id,campaign_name,ad_type,campaign_start,campaign_end,optimization_type,impressions,clicks,spend,dpv_total,order_count_total,units_sold_total,product_sales_$_total
US,Nintendo - US,2651683001,221294038,Nintendo - 3DS Phase 4 2017 - Blue 449 - AAP,AAP_MOBILE,7/15/2017 4:00,9/11/2017 3:59,PURCHASE,10917071,19610,30534.5304,61538,1174,1179,99857.66
US,General Mills - US,2992601001,475909448,GMI: Nature Valley Q3 - Q4 2017_AAP_Lifestyle Targeted,AAP,11/1/2017 4:00,12/5/2017 4:59,PURCHASE,382879,79,1196.7305,105,30,35,495.41
US,P&G Scale,2489765001,29308548,Gillette AMJ 2017_1,AAP,5/10/2017 4:00,7/1/2017 3:59,PURCHASE,1111878,452,4808.7997,10479,1473,1591,24922.23
US,Garden of Life,2803711001,330991819,Garden of Life_Garden of Life H2 2017_AAP Purchase Link-In_9/8-11/30 - Sport & Fit Bars,AAP_MOBILE,9/8/2017 4:00,12/1/2017 4:59,PURCHASE,9796244,20639,34524.2531,23693,431,494,12314.81
US,Pure Growth Organic Foods - US,2675538001,238463226,Pure Growth Organic Foods - US_ DEAR Aug-Sept 2017_AAP_8/1-9/30,AAP_MOBILE,8/2/2017 4:00,10/1/2017 3:59,PURCHASE,2706654,4625,8894.8319,5917,182,271,1286.32
US,Redfox - DIHCB (DIHCB),3151834001,626205829,Redfox - SSDA - B018C2QNRQ - 3C7XELE2VDG6HHXNABQGH7OFPQ-023 - MOBILEADS - Vikings - Generic ads plus im...,MOBILE_AD_NETWORK,11/29/2017 8:00,12/13/2017 8:00,CTR,925759,1047,80.39,1008,3,3,0
US,"The Teaching Company Sales, LLC - US",2310917001,12229259,"The Teaching Company Sales, LLC - US_TGC, Signature Collection, Q1_AAP_2/5-4/5",AAP,2/7/2017 5:00,4/6/2017 3:59,CTR,2188294,1111,5013.8036,,,,
US,MaxBoost - US,2339332001,13483530,MaxBoost - US_MaxBoost - US - Feb/Mar Trianium iPhone 7 AAP & BTF Mobile_AAP_2/20 - 3/31,AAP_MOBILE,2/20/2017 5:00,6/1/2017 3:59,PURCHASE,12833482,23664,28295.1698,33594,354,358,15274.52
US,CT - Tyler/Longview/Lufkin/Nacogdoches,2751612001,300674725,Tyler/Longview/Lufkin/Nacogdoches - A/P/C - Altima,AAP,8/17/2017 4:00,9/1/2017 3:59,CVR,18151,4,100.368,,,,
US,SE - Atlanta,2705953001,271168156,Atlanta - A/P/C - Murano,AAP,8/4/2017 4:00,10/1/2017 3:59,CTR,171641,46,847.3205,,,,
US,Rosetta Stone - US,3229639001,699850618,Rosetta Stone - Alexa Promotion_DAPWB_AAP DOTD Blast_12/20,AAP_MOBILE,12/20/2017 5:00,12/21/2017 4:59,PURCHASE,4404229,7457,19055.6658,8879,22,23,2572.28
US,Timex Watches - US,2285815001,10917507,Timex Always On 2017 TIMCF - AAP,AAP_MOBILE,1/15/2017 5:00,1/1/2018 4:59,NONE,218589,710,393.8741,15572,244,248,9533.99
US,Havaianas,2413676001,17398177,Havaianas Past Purchasers - (55364),AAP,4/3/2017 4:00,7/1/2017 3:59,CVR,386749,334,2409.4269,3664,381,387,6646.53
US,Comcast - US,2258434001,9509932,CBCS_SMB_72927_BC_BASE_17_1_ACQ_Optimization- Prospecting - AAP,AAP_MOBILE,1/1/2017 5:00,4/1/2017 3:59,CVR,8391404,16476,27529.7735,0,0,0,0
US,P&G Scale,2769660001,310795871,FabricCare_Tide_BBNAM_ASO2017,AAP_MOBILE,10/19/2017 4:00,11/24/2017 4:59,PURCHASE,1219129,3139,5766.9759,4567,1072,1087,21189.4
US,Dickies - US,3066354001,561063510,Dickies - US_Dickies Q4 AMG Campaign_AAP_eCommerce Remarketing_11/10 - 11/30,AAP,11/10/2017 5:00,12/6/2017 4:59,PURCHASE,2471133,843,9913.4927,50340,4241,5795,113418.07
US,Expanscience Laboratories - US,3005236001,483616857,Expanscience Laboratories - US_Mustela Holiday Campaign 2018_DEAR_AAP eCommerce Remarketing_11/24-12/28,AAP_MOBILE,11/24/2017 5:00,12/29/2017 4:59,PURCHASE,5457378,8421,18180.1705,5190,858,943,15202.79
US,CBS Interactive - US,2782482001,316012584,CBS Interactive - US_CBS All Access_ TVOD for The Good Fight / Madam SecretaryFallTV_ Q32017_AAP_9/07-10/29,AAP,9/7/2017 4:00,10/30/2017 3:59,PURCHASE,9275170,2752,22607.3196,20781,4232,4232,1681.54
US,Neato Robotics - US,2433949001,19734472,Neato Robotics - US_Neato_D3_April-May_2017_AAP_4/13-5/17,AAP,4/13/2017 4:00,7/18/2017 3:59,PURCHASE,27761136,9107,69393.7281,19043,273,271,113989.92
US,Starcom_US_Samsung,2307692001,12039888,STRSAM78021_Amazon Gear S3_Q1'17_Mobile Display,AAP_MOBILE,1/24/2017 5:00,4/1/2017 3:59,PURCHASE,27914073,62343,56327.895,57238,549,547,166632.28
US,Redfox - ORB5C (ORB5C),2356881001,14255893,Redfox - SSDA - B01MXPZ27S - YWWAH5ZDKNG4PCM373BGEKIS7Y - MOBILEADS - Pirate Treasures (Medium 600x...,MOBILE_AD_NETWORK,2/25/2017 8:00,3/11/2017 8:00,CTR,199079,308,16.46,292,1,1,0
US,Newell Brands,2616921001,128265793,Kitchen Appliance/Cookware Deals Prime Day,AAP_MOBILE,7/10/2017 22:00,7/12/2017 3:59,NONE,2369626,4673,6479.375,4208,351,361,17629.83
US,GOJO,2492101001,30070686,Bottle Hand Sanitizer B2B - Small Business,AAP,5/19/2017 4:00,11/1/2017 3:59,CSR,1674983,819,5479.7105,924,13,16,264.63
US,Redfox - RUC04 (RUC04),2379437001,15336178,Redfox - SSDA - B00ZQWP1CO - 4QSISSUO4TWDVRJSCBMOXSSMAA - MOBILEADS - TropWorld Casino Entertainment,MOBILE_AD_NETWORK,3/11/2017 8:00,3/25/2017 7:00,CTR,240824,461,26.56,466,3,3,0
US,Under Armour,2363942001,14622081,Under Armour - US_Under Armour - ThreadBorne | Q2 2017_AAP_3/31 - 5/31,AAP,3/17/2017 4:00,6/1/2017 3:59,PURCHASE,15732571,2130,24218.2811,5402,288,324,10330.34
US,The Toro Company - US,2749086001,299143852,Toro Q4 2017 eCommerce Remarketing_AAP RT,AAP_MOBILE,9/15/2017 4:00,10/16/2017 3:59,NONE,83285,102,208.1987,411,21,21,1657.24
US,Redfox - GAX6C (GAX6C),2797353001,327254305,Redfox - SSDA - B01M33HEG5 - PRU5QSSVEG2ROQXSGWXWLD22BA - MOBILEADS - Super Space Snake August 2017...,MOBILE_AD_NETWORK,8/31/2017 7:00,9/7/2017 7:00,CTR,32227,74,3.38,55,1,1,0
US,Delta Galil - US,2906606001,409465290,Delta Galil - US_[D.E.A.R] Lacoste Men's Q4 Campaign_AAP 10/01 - 10/31,AAP,10/1/2017 4:00,11/1/2017 3:59,PURCHASE,2538958,1572,9058.3119,4499,212,234,6611.74
US,Redfox - SPG2M (SPG2M),2276661001,10394460,Redfox - SSDA - B01N5KW49A - GFW4IFGXDWISNJYNDTNBV5FXAU - MOBILEADS - SketchDraw Campaign,MOBILE_AD_NETWORK,1/1/2017 8:00,2/1/2017 8:00,CTR,370926,1417,69.91,71,0,0,0
US,Redfox - SMIPH (SMIPH),2277489001,10463648,Redfox - SSDA - B014Q5S0S8 - WNQXKSUMETE4LS7D4Q2C2PWEPY-021 - MOBILEADS - Gummy06,MOBILE_AD_NETWORK,1/2/2017 7:00,1/16/2017 7:00,CTR,2941937,6417,316.81,8627,104,104,0
US,GNC - US,2627078001,141485874,GNC - Prime Day Blast - Q3 2017 - Lean Shake,AAP,7/11/2017 4:00,7/12/2017 3:59,PURCHASE,3900602,574,12466.8265,1252,88,106,3242.94
US,CT - Jackson-Ms,2736265001,291856916,Jackson-Ms - A/P/C - Titan,AAP,8/12/2017 4:00,9/1/2017 3:59,CTR,13665,4,99.8269,,,,
US,Redfox - APKEF (APKEF),2369521001,14827545,Redfox - SSDA - B06XCNYPBM - 3EQ4U6PQELBXX3Q5URX3RPABJM - MOBILEADS - et les nouvelles plus tard na...,MOBILE_AD_NETWORK,3/5/2017 8:00,3/19/2017 7:00,CTR,20298,38,2.81,38,0,0,0
US,SE - Tampa-Saint Petersburg,2699643001,263707435,Tampa-Saint Petersburg - A/P/C - Murano,AAP,8/3/2017 4:00,10/1/2017 3:59,CTR,176481,44,956.6206,,,,
US,CBS Interactive - US,3028413001,508170212,CBS All Access_ TVOD_ Madam Secretary S4_Q42017,AAP_MOBILE,12/1/2017 5:00,12/18/2017 4:59,PURCHASE,8076331,11309,29367.459,40052,12185,12185,77.67
US,MINMX_Ilusion,3074133001,565396224,MINMX_2017_Ilusion_Ilusion_Ilusion_XAXIS_NOV_Sizmek_NOMOAT,AAP,11/11/2017 5:00,12/1/2017 4:59,CSR,154901,58,308.3413,11,0,0,0
US,EverydayPure - US,2364004001,14623375,EverydayPure - US_Everyday Pure - SafeRest Mattress Protectors - AAP ASIN RT - March-April 2017_AAP_3/15 - 4/30,AAP_MOBILE,3/15/2017 4:00,5/1/2017 3:59,PURCHASE,2911814,3655,7064.7352,25248,4476,4938,149118.15
US,Redfox - DIHAN (DIHAN),2473287001,23727811,Redfox - SSDA - B01M02MSBS - 5B2FBWAV5ITZ2MHAT3M66C2RMM - MOBILEADS - 10 Pin Shuffle Pro Bowling Ca...,MOBILE_AD_NETWORK,5/2/2017 7:00,5/16/2017 7:00,CTR,3225461,7402,362.42,13118,783,783,0
US,Brahmin - US,2436406001,20021585,Brahmin - US_Brahmin Mother's Day 2017_AAP_04/14_05/14,AAP,4/14/2017 4:00,5/15/2017 3:59,PURCHASE,8394287,3803,19064.5908,3283,28,28,5595.76
US,Abena - US,2548683001,51079849,Abena White Bag 2017 - VIZU STUDY (AAP),AAP,6/8/2017 4:00,8/11/2017 3:59,PURCHASE,2011945,0,2613.2194,330,12,14,321.29
US,NetApp - US,3031507001,509749603,NetApp - US_NetApp_AAP_Q3-Q4_2017_AAP CTR/CPC_11/07-12/07_Content Push,AAP,11/22/2017 5:00,12/22/2017 4:59,NONE,1402597,167,2738.0431,0,0,0,0
US,MEFA - BoatHouse,2836213001,368515479,Amazon Data Prospecting [REFI - YP],AAP,9/11/2017 4:00,1/1/2018 4:59,CVR,1421097,210,4137.509,0,0,0,0
US,Redfox - MJ2ZQ (MJ2ZQ),2353004001,14143155,Redfox - SSDA - B06X94XX8H - T4QT726DBWZGC5GT4442RLJZUE - MOBILEADS - Lightning Strike Introduction...,MOBILE_AD_NETWORK,2/23/2017 8:00,3/9/2017 8:00,CTR,149686,283,21.05,293,3,3,0
US,Redfox - PEOQJ (PEOQJ),3220671001,694746164,Redfox - SSDA - B077NV38KK - YYEYB34HQUBNIV4XOM7RKQJFVA - MOBILEADS - Word Mocha Campaign,MOBILE_AD_NETWORK,12/17/2017 8:00,12/31/2017 8:00,CTR,4034730,11576,1050.48,10987,192,192,0
US,NoCry-US,2734588001,291108127,NoCry-US_NoCry | Q3 2017 DEAR Resistant Gloves_AAP_ASIN RT_08/21 - 10/21,AAP,8/21/2017 4:00,10/22/2017 3:59,PURCHASE,1731723,412,7583.3368,2094,190,225,2573.39
US,Pfizer OTC,2854342001,378519203,Q3'17_Advil Base_Display_Loyalist_Amazon Advil Loyalists_O-WWG7,AAP,9/18/2017 4:00,10/1/2017 3:59,PURCHASE,474508,165,2649.3025,1691,721,915,11159.29
US,L'Occitane - US,3020695001,502759613,L'Occitane - US_L'Occitane Kit Q4 2017 Campaign_AAP-ConsiderationLinkIn-11/7-12/31,AAP,11/7/2017 5:00,12/7/2017 4:59,CSR,532679,148,1611.6455,175,1,1,16
US,MusclePharm - US,2793158001,325106644,MusclePharm - Mr. Olympia Sponsorship - Q3 2017 - AAP - LIVESTREAM - PRE / POST EVENT,AAP,9/1/2017 4:00,10/1/2017 1:30,NONE,795143,317,2444.0229,195,20,20,765.7
US,Abbyy USA,2589648001,68384552,Abbyy | Fine Reader Pro | Mac + PC,AAP,6/24/2017 7:00,7/1/2022 6:59,CTR,42593,23,300.9353,29,0,0,0
US,Redfox - DICJ2 (DICJ2),2293513001,11367239,Redfox - SSDA - B01MT2B1QI - OBRE5AQN26BRF54O6NJG5N3H7U - MOBILEADS - Sky Block - Island Creator Ca...,MOBILE_AD_NETWORK,1/14/2017 8:00,1/28/2017 8:00,CTR,381080,710,50.16,637,1,1,0.99
US,Gearbox - US,2416590001,17705299,Gearbox_Bulletstorm Full Clip Launch_Q22017_AAP,AAP_MOBILE,4/4/2017 4:00,4/30/2017 3:59,PURCHASE,7886152,11317,18448.636,16854,81,79,4277.73
US,MidWest Homes For Pets - US,2623364001,138533089,MW Prime + Q4 2017 - AAP New World,AAP_MOBILE,7/10/2017 4:00,7/29/2017 3:59,PURCHASE,4209142,6115,13903.4067,8316,72,69,2839.34
US,General Mobile Corporation - US,2329204001,12960268,App_DL - Tier2 - Adjust - General Mobile Corporation - King of Avalon - Q1 2017,AAP_MOBILE,2/7/2017 5:00,4/1/2017 3:59,APP_DL,1146097,20644,3581.7565,0,0,0,0
US,W - Palm Springs,2706613001,271816177,Palm Springs - A/P/C - Murano,AAP,8/4/2017 4:00,9/1/2017 3:59,CTR,11133,8,100.0872,,,,
US,The Tile App - US,3028848001,508288532,Tile Holiday 2017 - US_AAP Nov [POD],AAP,11/1/2017 4:00,12/1/2017 4:59,NONE,4591772,2623,22342.8299,13965,789,1074,53938.69
US,Redfox - RUC04 (RUC04),2294243001,11392773,Redfox - SSDA - B00ZQWP1CO - L3ZQSNGWUBQQE5ZYWUT6G3B5Y4 - MOBILEADS - TropWorld Casino - Casual,MOBILE_AD_NETWORK,1/14/2017 8:00,1/28/2017 8:00,CTR,560808,1482,100.22,1578,9,9,0
US,Royal Caribbean Cruise Lines - US,2609094001,82930414,Royal Caribbean Cruise Lines - US_Royal Caribbean: RCI Q3'17 Lower Funnel Campaign_AAP_7/1-9/30,AAP,7/1/2017 4:00,10/1/2017 3:59,CTR,638030,67,3858.6315,0,0,0,0
US,Fossil Group-Fossil Q - US,2204158001,6994986,Fossil_Q_Holiday_2016 - AAP,AAP,11/25/2016 5:00,1/15/2017 4:59,PURCHASE,4886084,1633,9504.5816,4914,23,23,4624.44
US,Fox Home Entertainment - US,2373386001,15136062,Fox HE - Assassin's Creed DHD - AAP,AAP_MOBILE,3/10/2017 5:00,3/21/2017 3:59,PURCHASE,7185317,8324,19787.6288,66979,7215,7215,67521.36
US,Seventh Generation,2639201001,212198185,Seventh Generation_Seventh Generation Honest Co. Diapers Q3 2017_AAP_Newborn - Purchase,AAP_MOBILE,7/12/2017 4:00,9/1/2017 3:59,NONE,9740,18,87.8312,28,0,0,0
US,Seventh Generation,2639674001,212353336,Seventh Generation_Seventh Generation Honest Co. Diapers Q3 2017_AAP_Toddler - Retention,AAP,7/12/2017 4:00,9/1/2017 3:59,NONE,6997,2,39.2105,2,0,0,0
US,Kill Cliff - US,2846338001,374939990,Kill Cliff - US_Kill Cliff_Q3Q4 2017_AAP_New Product,AAP,10/15/2017 4:00,12/21/2017 4:59,PURCHASE,951288,156,2856.3453,126,0,0,0
US,Sleep Innovations,2302775001,11867415,Sleep Innovations | Sleep Innovations 2017 Jan-Feb ASIN RT | AAP | Jan 23-Feb 23,AAP_MOBILE,2/1/2017 5:00,4/21/2017 3:59,NONE,2155833,4018,6413.995,13317,486,490,86406.65
US,Nix Digital - US,2824952001,359136470,Nix Digital - US_Nix - US - 2017 - Q4_AAP_11/01-11/30_(Nov),AAP_MOBILE,11/1/2017 4:00,12/1/2017 4:59,PURCHASE,10028164,14560,32072.5982,20668,293,351,50574.89
US,Optimum Nutrition - US,2473447001,23766742,ON_Q2 2017_GSW Conversion (5lb) AAP MAY/JUNE,AAP,5/2/2017 4:00,7/1/2017 3:59,PURCHASE,3664816,620,11418.1022,33005,6669,6815,343365.64
US,Redfox - HABRV (HABRV),2486219001,28434745,Redfox - SSDA - B071VHBWRY - SOIIRNHDPXNFQMEGCI22BB35OM - MOBILEADS - Word Power Campaign,MOBILE_AD_NETWORK,5/9/2017 7:00,5/23/2017 7:00,CTR,87436,102,5.06,104,1,1,0
US,Taylor Precision - US,2595128001,70511577,Taylor Precision - US_Taylor Chef'n and Rabbit PROJECT DEAR Test_AAP,AAP,6/29/2017 4:00,9/1/2017 3:59,PURCHASE,7593182,2396,22013.71,4270,181,200,1780.63
US,Church & Dwight - US,2596740001,71002813,Church & Dwight - US_Church & Dwight Q3 PrimeDay2017 A&H Laundry - Awareness_AAP_08/24-09/30,AAP,8/24/2017 4:00,10/1/2017 3:59,CTR,2204881,1785,7165.0009,3650,2,3,29.94
US,Redfox - AR3E3 (AR3E3),2920245001,431664088,Redfox - SSDA - B075HMJZ67 - X3HOGKKXOCTU2D566SZVLK2UCE - MOBILEADS - Joe The Toothbrush Campaign,MOBILE_AD_NETWORK,10/4/2017 7:00,10/18/2017 7:00,CTR,23892,22,1.57,18,1,1,0
US,Redfox - SMIPH (SMIPH),3112358001,589022073,Redfox - SSDA - B014Q5S0S8 - WNQXKSUMETE4LS7D4Q2C2PWEPY-044 - MOBILEADS - Gummy06,MOBILE_AD_NETWORK,11/20/2017 7:00,12/4/2017 7:00,CTR,1157269,2885,143.03,3189,17,17,0
US,Pfizer OTC,2599032001,71647100,Q3'17_Emergen-C_Display_HALS_O-QHPP-R1,AAP,7/5/2017 4:00,10/1/2017 3:59,PURCHASE,15495527,2318,21054.3658,1327,186,291,3082.09
US,Bose - US,2139903001,5192002,Bose - NFL - HI Speakers - Q4 2016/Q1 2017 - AMZN US Amazon Ad Platform (AAP) (2345357),AAP_MOBILE,1/1/2017 5:00,2/7/2017 4:59,PURCHASE,6901823,8883,11873.3624,19394,362,367,88998.53
US,Redfox - JIM9O (JIM9O),2369897001,14855334,Redfox - SSDA - B06VWNKP5V - NW2N4WRPXQOW64COWAH4V5WNRU - MOBILEADS - VPN (VIP) Campaign,MOBILE_AD_NETWORK,3/6/2017 8:00,3/13/2017 7:00,CTR,44496,117,8.76,31,0,0,0
US,Redfox - SPP96 (SPP96),2428388001,19271111,Redfox - SSDA - B00I6JOMK6 - CWCAVI7VZ427T6QON6HHL2WNIQ - MOBILEADS - Pro Golf Game : Master Editio...,MOBILE_AD_NETWORK,4/7/2017 7:00,4/21/2017 7:00,CTR,64103,146,8.18,51,0,0,0
US,Tyson - US,2669332001,233587823,Tyson Tastemakers Launch FY17 Q2 2016 Texas Launch July,AAP,7/24/2017 4:00,8/1/2017 3:59,CTR,607600,140,2476.2242,30,0,0,0
US,Redfox - FLFQ5 (FLFQ5),2451224001,21072392,Redfox - SSDA - B06XWLX6NV - 6TT7XK6YVLTRP2FB64TXEEGXXY - MOBILEADS - Goddess Kiss_US_rpg/strategy_...,MOBILE_AD_NETWORK,4/21/2017 7:00,5/20/2017 7:00,CTR,426893,1333,132.32,1794,74,74,0
US,Verosafe Pty ltd - US,2693571001,252116610,Verosafe Pty ltd - US_Retail Global_ 2017_AAP_7/31-9/4,AAP,8/1/2017 4:00,9/5/2017 3:59,CVR,4869989,1248,12172.4747,0,0,0,0
US,GM Accessories,2363054001,14605000,O-QMQ7_AD_2017_GM Accessories_Chevy Cars_Amazon Garage DISPLAY March,AAP,3/1/2017 5:00,4/1/2017 3:59,CTR,412936,167,1618.1632,,,,
US,CitiBank - US,2280695001,10759427,CitiBank - US_Citi SWP Q1 2017_AAP,AAP,1/16/2017 5:00,4/1/2017 3:59,CVR,61147278,16058,194356.2907,0,0,0,0
US,Redfox - DIFB (DIFB),2276925001,10438484,Redfox - SSDA - B01N3YIJYM - Z56YEEGTXJLEMIDNKVHWNJYH3Q - MOBILEADS - Yatzy - Elven Woods Campaign,MOBILE_AD_NETWORK,1/2/2017 8:00,1/9/2017 8:00,CTR,199535,430,21.06,453,2,2,0
US,Progressive - US,2572068001,55957074,Q3 Rotational - AMZN US Amazon Ad Platform (AAP) (2345357) - Mobile (Septemeber),AAP_MOBILE,9/2/2017 4:00,9/30/2017 3:59,CVR,37303481,69560,138112.4143,0,0,0,0
US,Sprint,2414571001,17442680,MEDSPR77699_2017_Sprint_Q2 DDR Amazon,AAP,4/1/2017 4:00,7/1/2017 3:59,CVR,109761612,41942,778604.2877,0,0,0,0
US,American Textile Company - US,2586395001,67137430,American Textile Company - US_Allerease Prime Month ASIN Retargeting Campaign_AAP_07/01-08/31 [CANCELLED],AAP,7/1/2017 4:00,9/1/2017 3:59,PURCHASE,1189861,325,4061.1266,689,23,29,958.94
US,MW - Evansville,2736359001,291972419,Evansville - A/P/C - Sentra,AAP,8/12/2017 4:00,9/1/2017 3:59,CTR,11733,5,100.1583,,,,
US,Blue Dog Bakery - US,2567509001,55052898,Blue Dog Bakery - US_Blue Dog Bakery - Summer '17 Test Campaign_AAP_7/3 - 8/3,AAP,7/3/2017 4:00,8/4/2017 3:59,PURCHASE,7171279,1333,17573.2785,2541,216,261,3750.88
US,Clif Bar - US,2711756001,277916357,CLIF Bar Master Back to School July to September Campaign_AAP,AAP_MOBILE,8/4/2017 4:00,10/7/2017 3:59,CSR,12219548,26746,37285.1878,2201,571,690,9992.24
US,SAP - US,2586438001,67144362,SAP - US _SAP - Q1/Q2 2017_AAP_6/23-8/04,AAP,6/23/2017 4:00,8/5/2017 3:59,PURCHASE,4931885,770,12560.5794,92,4,4,1831.5
US,KONG Company - US,2488035001,28779548,KONG Company - US_KONG Q3 2017_AAP_06/15 - 09/07,AAP,6/15/2017 4:00,9/16/2017 3:59,PURCHASE,14051909,4523,39761.6801,41977,10290,13335,86078.62
US,Stanley Black and Decker,2277465001,10462989,Stanley Black and Decker_Big Game Sponsorship 2017 & Q1 Campaigns_AAP_DW 20V 10%_3/1-4/15,AAP_MOBILE,3/23/2017 4:00,4/16/2017 3:59,PURCHASE,2522149,4761,5442.9684,9663,352,366,46161.2
US,Lee Jeans - US,2669620001,233656179,Lee Jeans - Always On Test - Q2 2017 | AAP | DEAR |7/18-8/31,AAP_MOBILE,7/18/2017 4:00,9/1/2017 3:59,PURCHASE,576697,1102,1611.1693,33599,2603,2831,83339.36
US,Timex Watches - US,2467950001,22588304,Timex Watches- US_Timex Prime Day BTS 2017_AAP_7/10 - 9/10,AAP,7/10/2017 4:00,9/11/2017 3:59,NONE,199821,126,598.9224,2235,52,52,1737.77
US,L'Oreal - US,2838979001,370568656,L'Oreal - US_LUSA Loreal Paris Preference Q3 2017_AAP Purchase Link In_(Two Logo Test B),AAP,9/22/2017 4:00,1/1/2018 4:59,PURCHASE,3756323,1343,6914.5878,1438,15,22,185.64
US,Universal Music Group - US,2410566001,17263939,Universal Music Group - US_UMG_JoeyFeek_Q1 2017_AAP_3/31-4/13,AAP,4/1/2017 4:00,4/14/2017 3:59,PURCHASE,2328814,1059,5093.4123,776,67,69,528.49
US,Nest,2631252001,196932956,"#17870 Nest Evergreen, Incremental, DR Q3 2017",AAP,7/9/2017 4:00,10/1/2017 3:59,CVR,52643217,31626,258603.6988,177549,8124,9932,1919689.21
US,MegaFood,2336068001,13279840,Balanced B Creative Test Q1 - Energy Crisis,AAP,3/9/2017 16:28,3/24/2017 3:59,CSR,1833615,2230,1190.5458,183,0,0,0
US,"OXO International, LTD - US",2402842001,16685219,"OXO International, LTD - US_OXO_Stroller Launch_2017_AAP_04/01-04/30",AAP,4/19/2017 4:00,5/20/2017 3:59,CSR,17825274,5669,39731.6962,6262,3,3,1151.63
US,MT - Phoenix,2699750001,263931107,Phoenix - Murano,AAP,8/2/2017 4:00,10/1/2017 3:59,CVR,97886,19,752.2195,,,,
US,Tyson - US,2270499001,10180159,Tyson Any'tizers O&O FYQ2'17 AAP,AAP,1/1/2017 5:00,4/1/2017 3:59,CTR,16747612,4248,70305.7734,80,128,136,781.06
US,Saputo - US,2849809001,376515666,Saputo - US_Saputo_Frigo Cheese Heads Wisconsin Promotion 2017_AAP_09/15-10/31,AAP_MOBILE,9/15/2017 4:00,11/1/2017 3:59,CTR,11280945,22507,28031.796,0,0,0,0
US,Redfox - BFKFT (BFKFT),2542178001,48122363,Redfox - SSDA - B01MXVYT8R - 7WNDME4Y7JGTTTHLHUCD37QMHE - MOBILEADS - Fixed Matches HT FT 100% Sure...,MOBILE_AD_NETWORK,6/6/2017 7:00,6/20/2017 7:00,CTR,97852,149,13.86,135,0,0,0
US,Beats by Dre - US,2663261001,230136389,Beats by Dre - US_Beats X Q3 2017_AAP_7/26-8/31 (OOS),AAP_MOBILE,8/7/2017 4:00,9/1/2017 3:59,PURCHASE,1041493,1800,3547.2268,3405,4,4,438.97
US,Redfox - VFPEC (VFPEC),2551932001,51809371,Redfox - SSDA - B072J1CMQH - 64OGXDPMWCWTEDWQ3EV2CWQJJA - MOBILEADS - Diet Clash PRO - Weight Loss ...,MOBILE_AD_NETWORK,6/10/2017 7:00,6/19/2017 7:00,CTR,150378,238,20.12,96,0,0,0
US,Olympus - US,3014609001,487885615,Olympus Mark 2 Q4 AAP,AAP,11/1/2017 4:00,12/3/2017 4:59,CSR,1293605,634,4258.5345,1191,2,2,1348
US,cobalt ADP - US,2372047001,14973163,"CDK Global, LLC - US_CDK 2017 Chevy DMA West Region - Shopping - AAP",AAP,3/1/2017 5:00,1/1/2018 4:59,CVR,6431496,681,32438.6867,0,0,0,0
US,Redfox - MAKJS (MAKJS),2316002001,12378795,"Redfox - SSDA - B00LXLM05I - EWP7QEJLTF4UGMERM4ZL5SYRCQ-002 - MOBILEADS - Eternium RPG, $.06 CPC, $500,...",MOBILE_AD_NETWORK,1/29/2017 8:00,2/12/2017 8:00,CTR,2164461,6826,398.7,12263,790,790,0
US,Redfox - THEFF (THEFF),2290046001,11207560,Redfox - SSDA - B018WUCOY4 - 6XXULATKQMDVMTRBU3ZVBFRSAM-005 - MOBILEADS - Classic Slot Galaxy Free Vega...,MOBILE_AD_NETWORK,1/11/2017 7:00,1/25/2017 7:00,CTR,369404,598,40.38,694,3,3,0
US,T-Mobile_US_Optimedia,2649310001,219736403,OPTTMO_79574_AD_2017_T-Mobile_Q3_SL_Demand Gen_AAP_BTS_Mobile Display,AAP,7/17/2017 4:00,9/1/2017 3:59,CVR,4379132,2400,18596.3729,0,0,0,0
US,Klipsch - US,3047214001,533443119,Klipsch Q4 2017,AAP_MOBILE,11/5/2017 4:00,12/25/2017 4:59,PURCHASE,26921295,58691,96497.9995,43629,714,787,182766.91
US,Hyatt_US_Performics,2319774001,12544538,2017_Hyatt_REM_HMD_February,AAP,2/1/2017 5:01,2/23/2017 4:59,CVR,276594,88,1691.9011,0,0,0,0
US,"Outsidepride.com, Inc. - us",2327713001,12900462,"Outsidepride.com, Inc. - us_Outsidepride.com, Inc.- _mini clover_ASIN Retargeting_ 2017_AAP_02/15_05/06 [CANCELED]",AAP,2/15/2017 5:00,5/7/2017 3:59,PURCHASE,2512381,779,5586.9559,1269,45,48,1919.52
US,Newell Brands,2617072001,128598467,Coleman Deals Prime Day,AAP,7/11/2017 1:00,7/12/2017 3:59,NONE,9524291,1366,63088.4406,25634,1403,1421,123496.17
US,Redfox - DIHCB (DIHCB),2510191001,36414369,Redfox - SSDA - B018C2QNRQ - DKILLRQXV7VQJCPUR6LKT2G7NU-025 - MOBILEADS - Vikings - Midrange without fu...,MOBILE_AD_NETWORK,5/20/2017 7:00,6/3/2017 7:00,CTR,737771,1396,100.36,1354,4,4,0
US,Payless ShoeSource - US,2676210001,239127908,Payless ShoeSource - US_Project Dear - Payless AAP/RT - July - Aug Champion Mens_AAP_07/25 - 09/19,AAP,7/26/2017 4:00,9/20/2017 3:59,PURCHASE,3088139,3905,9161.6401,6754,228,230,7077.71
